source_id,flare_id,start_utc,peak_utc,end_utc,flare_class,xrsb_irrad_source,active_region_raw,active_region_noaa_suffix,event_id_swpc,swpc_lon_deg,swpc_lat_deg,source_file
NCEI_GOES_FLRPT_2012_V1_0_1,201205100504,2012-05-10T05:04:00Z,2012-05-10T05:10:00Z,2012-05-10T05:16:00Z,M1.1,GOES-15,1476,1476,2770,-17.0,10.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201205100516,2012-05-10T05:16:00Z,2012-05-10T05:22:00Z,2012-05-10T05:25:00Z,M1.1,GOES-15,1476,1476,2780,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201205102020,2012-05-10T20:20:00Z,2012-05-10T20:26:00Z,2012-05-10T20:30:00Z,M2.5,GOES-15,1476,1476,2980,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201205130803,2012-05-13T08:03:00Z,2012-05-13T08:14:00Z,2012-05-13T08:20:00Z,M1.0,GOES-15,1476,1476,3820,27.0,8.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201205170043,2012-05-17T00:43:00Z,2012-05-17T01:47:00Z,2012-05-17T02:15:00Z,M7.3,GOES-15,1476,1476,4620,76.0,11.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206031746,2012-06-03T17:46:00Z,2012-06-03T17:55:00Z,2012-06-03T17:57:00Z,M4.7,GOES-15,1496,1496,7410,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206061950,2012-06-06T19:50:00Z,2012-06-06T20:06:00Z,2012-06-06T20:13:00Z,M3.1,GOES-15,1494,1494,8400,5.0,-19.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206071523,2012-06-07T15:23:00Z,2012-06-07T15:43:00Z,2012-06-07T15:55:00Z,M1.3,GOES-15,1499,1499,8780,6.0,13.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206080248,2012-06-08T02:48:00Z,2012-06-08T03:07:00Z,2012-06-08T03:22:00Z,M1.1,GOES-15,1494,1494,8890,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206091111,2012-06-09T11:11:00Z,2012-06-09T11:32:00Z,2012-06-09T11:35:00Z,M2.8,GOES-15,1504,1504,9100,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206091642,2012-06-09T16:42:00Z,2012-06-09T16:53:00Z,2012-06-09T16:56:00Z,M2.6,GOES-15,1504,1504,9150,-74.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206100637,2012-06-10T06:37:00Z,2012-06-10T06:45:00Z,2012-06-10T06:50:00Z,M1.9,GOES-15,1504,1504,9250,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206131150,2012-06-13T11:50:00Z,2012-06-13T13:12:00Z,2012-06-13T14:19:00Z,M1.7,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206141336,2012-06-14T13:36:00Z,2012-06-14T14:36:00Z,2012-06-14T15:50:00Z,M2.7,GOES-15,1504,1504,400,-6.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206281603,2012-06-28T16:03:00Z,2012-06-28T16:12:00Z,2012-06-28T16:14:00Z,M3.5,GOES-15,1513,1513,2930,-45.0,16.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206290910,2012-06-29T09:10:00Z,2012-06-29T09:20:00Z,2012-06-29T09:22:00Z,M3.2,GOES-15,1513,1513,3400,-37.0,17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206301248,2012-06-30T12:48:00Z,2012-06-30T12:52:00Z,2012-06-30T12:54:00Z,M1.4,GOES-15,1513,1513,3830,-21.0,17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201206301824,2012-06-30T18:24:00Z,2012-06-30T18:32:00Z,2012-06-30T18:34:00Z,M2.3,GOES-15,1513,1513,3900,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207011539,2012-07-01T15:39:00Z,2012-07-01T15:45:00Z,2012-07-01T15:52:00Z,M1.1,GOES-15,1515,1515,4270,-21.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207011906,2012-07-01T19:06:00Z,2012-07-01T19:18:00Z,2012-07-01T19:21:00Z,M4.1,GOES-15,1513,1513,4360,-4.0,14.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207020025,2012-07-02T00:25:00Z,2012-07-02T00:35:00Z,2012-07-02T00:39:00Z,M1.6,GOES-15,1513,1513,4640,-1.0,15.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207021043,2012-07-02T10:43:00Z,2012-07-02T10:52:00Z,2012-07-02T10:57:00Z,M8.0,GOES-15,1515,1515,4970,-8.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207021835,2012-07-02T18:35:00Z,2012-07-02T18:56:00Z,2012-07-02T19:03:00Z,M1.0,GOES-15,,,5110,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207021959,2012-07-02T19:59:00Z,2012-07-02T20:07:00Z,2012-07-02T20:13:00Z,M5.4,GOES-15,1515,1515,5160,1.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207022349,2012-07-02T23:49:00Z,2012-07-02T23:55:00Z,2012-07-03T00:03:00Z,M2.9,GOES-15,1515,1515,5340,2.0,-16.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207030333,2012-07-03T03:33:00Z,2012-07-03T03:42:00Z,2012-07-03T03:48:00Z,M1.4,GOES-15,1515,1515,5490,-5.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207031426,2012-07-03T14:26:00Z,2012-07-03T14:41:00Z,2012-07-03T14:44:00Z,M1.1,GOES-15,1513,1513,5880,16.0,14.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207031656,2012-07-03T16:56:00Z,2012-07-03T17:02:00Z,2012-07-03T17:09:00Z,M1.3,GOES-15,1515,1515,5970,8.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207032034,2012-07-03T20:34:00Z,2012-07-03T20:45:00Z,2012-07-03T20:51:00Z,M1.3,GOES-15,1513,1513,6010,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207040428,2012-07-04T04:28:00Z,2012-07-04T04:37:00Z,2012-07-04T04:45:00Z,M3.3,GOES-15,1515,1515,6290,18.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207040946,2012-07-04T09:46:00Z,2012-07-04T09:55:00Z,2012-07-04T09:57:00Z,M7.6,GOES-15,1515,1515,6410,18.0,-20.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207041206,2012-07-04T12:06:00Z,2012-07-04T12:24:00Z,2012-07-04T12:32:00Z,M3.3,GOES-15,1515,1515,6460,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207041433,2012-07-04T14:33:00Z,2012-07-04T14:40:00Z,2012-07-04T14:42:00Z,M1.8,GOES-15,1515,1515,6480,18.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207041444,2012-07-04T14:44:00Z,2012-07-04T14:49:00Z,2012-07-04T14:52:00Z,M1.1,GOES-15,1515,1515,6500,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207041606,2012-07-04T16:06:00Z,2012-07-04T16:12:00Z,2012-07-04T16:14:00Z,M1.0,GOES-15,1515,1515,6530,20.0,-19.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207041633,2012-07-04T16:33:00Z,2012-07-04T16:39:00Z,2012-07-04T16:48:00Z,M2.7,GOES-15,1513,1513,6540,34.0,14.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207042120,2012-07-04T21:20:00Z,2012-07-04T21:27:00Z,2012-07-04T21:29:00Z,M1.3,GOES-15,1515,1515,6650,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207042157,2012-07-04T21:57:00Z,2012-07-04T22:09:00Z,2012-07-04T22:15:00Z,M6.6,GOES-15,1515,1515,6680,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207042238,2012-07-04T22:38:00Z,2012-07-04T22:45:00Z,2012-07-04T22:47:00Z,M1.0,GOES-15,1515,1515,6690,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207042317,2012-07-04T23:17:00Z,2012-07-04T23:24:00Z,2012-07-04T23:29:00Z,M1.3,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207042343,2012-07-04T23:43:00Z,2012-07-04T23:54:00Z,2012-07-05T00:03:00Z,M1.7,GOES-15,1515,1515,6710,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050027,2012-07-05T00:27:00Z,2012-07-05T00:38:00Z,2012-07-05T00:41:00Z,M1.5,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050100,2012-07-05T01:00:00Z,2012-07-05T01:10:00Z,2012-07-05T01:15:00Z,M3.5,GOES-15,1515,1515,6740,26.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050200,2012-07-05T02:00:00Z,2012-07-05T02:05:00Z,,M1.0,GOES-15,1515,1515,6760,28.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050233,2012-07-05T02:33:00Z,2012-07-05T02:42:00Z,2012-07-05T02:47:00Z,M3.2,GOES-15,1515,1515,6770,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050325,2012-07-05T03:25:00Z,2012-07-05T03:36:00Z,2012-07-05T03:39:00Z,M6.7,GOES-15,1515,1515,6790,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050441,2012-07-05T04:41:00Z,2012-07-05T04:45:00Z,2012-07-05T04:49:00Z,M1.3,GOES-15,1519,1519,6800,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050457,2012-07-05T04:57:00Z,2012-07-05T05:04:00Z,2012-07-05T05:08:00Z,M1.1,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050644,2012-07-05T06:44:00Z,2012-07-05T06:58:00Z,2012-07-05T07:06:00Z,M1.6,GOES-15,1515,1515,6850,39.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050737,2012-07-05T07:37:00Z,2012-07-05T07:45:00Z,2012-07-05T07:48:00Z,M1.9,GOES-15,1519,1519,6870,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207050923,2012-07-05T09:23:00Z,2012-07-05T09:29:00Z,2012-07-05T09:32:00Z,M1.1,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207051041,2012-07-05T10:41:00Z,2012-07-05T10:48:00Z,2012-07-05T10:50:00Z,M2.5,GOES-15,1515,1515,6970,30.0,-19.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207051142,2012-07-05T11:42:00Z,2012-07-05T11:44:00Z,2012-07-05T11:49:00Z,M8.8,GOES-15,1515,1515,6980,-68.0,-22.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207051303,2012-07-05T13:03:00Z,2012-07-05T13:18:00Z,2012-07-05T13:33:00Z,M1.7,GOES-15,1515,1515,7010,43.0,-16.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207051441,2012-07-05T14:41:00Z,2012-07-05T14:45:00Z,2012-07-05T14:50:00Z,M1.1,GOES-15,1515,1515,7080,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207052009,2012-07-05T20:09:00Z,2012-07-05T20:14:00Z,,M2.3,GOES-15,1515,1515,7200,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207052017,2012-07-05T20:17:00Z,2012-07-05T20:21:00Z,2012-07-05T20:24:00Z,M2.2,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207052136,2012-07-05T21:36:00Z,2012-07-05T21:45:00Z,2012-07-05T21:51:00Z,M2.3,GOES-15,1515,1515,7240,46.0,-12.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207060128,2012-07-06T01:28:00Z,2012-07-06T01:40:00Z,2012-07-06T01:42:00Z,M4.2,GOES-15,1515,1515,7310,41.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207060239,2012-07-06T02:39:00Z,2012-07-06T02:51:00Z,2012-07-06T02:59:00Z,M1.5,GOES-15,1515,1515,7340,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207060447,2012-07-06T04:47:00Z,2012-07-06T04:59:00Z,,M1.1,GOES-15,1515,1515,7400,38.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207060659,2012-07-06T06:59:00Z,2012-07-06T07:07:00Z,2012-07-06T07:10:00Z,M1.0,GOES-15,1515,1515,7470,40.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207060812,2012-07-06T08:12:00Z,2012-07-06T08:23:00Z,2012-07-06T08:27:00Z,M2.1,GOES-15,1515,1515,7500,40.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207061001,2012-07-06T10:01:00Z,2012-07-06T10:29:00Z,2012-07-06T10:34:00Z,M2.6,GOES-15,1515,1515,7590,42.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207061319,2012-07-06T13:19:00Z,2012-07-06T13:30:00Z,2012-07-06T13:32:00Z,M1.8,GOES-15,1515,1515,7630,45.0,-20.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207061444,2012-07-06T14:44:00Z,2012-07-06T15:00:00Z,2012-07-06T15:13:00Z,M1.1,GOES-15,,,7670,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207061737,2012-07-06T17:37:00Z,2012-07-06T17:43:00Z,2012-07-06T17:48:00Z,M1.0,GOES-15,1515,1515,7720,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207061844,2012-07-06T18:44:00Z,2012-07-06T18:55:00Z,2012-07-06T19:05:00Z,M1.9,GOES-15,1515,1515,7740,51.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207061920,2012-07-06T19:20:00Z,2012-07-06T19:24:00Z,2012-07-06T19:26:00Z,M1.3,GOES-15,,,7750,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207062300,2012-07-06T23:00:00Z,2012-07-06T23:08:00Z,2012-07-06T23:14:00Z,X1.6,GOES-15,1515,1515,7810,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207070310,2012-07-07T03:10:00Z,2012-07-07T03:15:00Z,2012-07-07T03:23:00Z,M1.7,GOES-15,1515,1515,7900,51.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207070818,2012-07-07T08:18:00Z,2012-07-07T08:28:00Z,2012-07-07T08:39:00Z,M1.4,GOES-15,1520,1520,8010,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207071057,2012-07-07T10:57:00Z,2012-07-07T11:03:00Z,2012-07-07T11:07:00Z,M3.7,GOES-15,1515,1515,8070,58.0,-19.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207072351,2012-07-07T23:51:00Z,2012-07-08T00:09:00Z,2012-07-08T00:16:00Z,M1.2,GOES-15,1513,1513,8260,76.0,16.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207080540,2012-07-08T05:40:00Z,2012-07-08T05:46:00Z,2012-07-08T05:52:00Z,M1.9,GOES-15,1515,1515,8490,65.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207080944,2012-07-08T09:44:00Z,2012-07-08T09:53:00Z,2012-07-08T09:57:00Z,M1.6,GOES-15,1515,1515,8550,67.0,-21.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207081201,2012-07-08T12:01:00Z,2012-07-08T12:10:00Z,2012-07-08T12:13:00Z,M2.1,GOES-15,1515,1515,8630,69.0,-21.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207081618,2012-07-08T16:18:00Z,2012-07-08T16:32:00Z,2012-07-08T16:42:00Z,M9.9,GOES-15,1515,1515,8720,74.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207081729,2012-07-08T17:29:00Z,2012-07-08T17:34:00Z,,M1.2,GOES-15,1520,1520,8780,-48.0,-16.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207081748,2012-07-08T17:48:00Z,2012-07-08T18:03:00Z,2012-07-08T18:08:00Z,M1.3,GOES-15,1519,1519,8800,-30.0,-16.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207090801,2012-07-09T08:01:00Z,2012-07-09T08:30:00Z,2012-07-09T08:59:00Z,M1.1,GOES-15,1515,1515,8990,82.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207092258,2012-07-09T22:58:00Z,2012-07-09T23:07:00Z,2012-07-09T23:11:00Z,M1.6,GOES-15,1520,1520,9220,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207100428,2012-07-10T04:28:00Z,2012-07-10T04:39:00Z,2012-07-10T04:45:00Z,M1.0,GOES-15,1521,1521,9270,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207100458,2012-07-10T04:58:00Z,2012-07-10T05:14:00Z,2012-07-10T05:31:00Z,M2.4,GOES-15,1520,1520,9280,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207100604,2012-07-10T06:04:00Z,2012-07-10T06:27:00Z,2012-07-10T06:47:00Z,M3.0,GOES-15,1520,1520,9300,-30.0,-17.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207101339,2012-07-10T13:39:00Z,2012-07-10T13:45:00Z,2012-07-10T13:49:00Z,M1.1,GOES-15,1521,1521,9390,-17.0,-22.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207110824,2012-07-11T08:24:00Z,2012-07-11T08:31:00Z,2012-07-11T08:37:00Z,M1.4,GOES-15,1521,1521,9550,-5.0,-22.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207121535,2012-07-12T15:35:00Z,2012-07-12T16:52:00Z,2012-07-12T17:36:00Z,X2.0,GOES-15,1520,1520,9900,1.0,-15.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207140451,2012-07-14T04:51:00Z,2012-07-14T04:58:00Z,2012-07-14T05:05:00Z,M1.4,GOES-15,1521,1521,280,36.0,-22.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207190503,2012-07-19T05:03:00Z,2012-07-19T05:53:00Z,2012-07-19T06:58:00Z,X1.1,GOES-15,,,,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207271713,2012-07-27T17:13:00Z,2012-07-27T17:26:00Z,2012-07-27T17:32:00Z,M4.0,GOES-15,1532,1532,2880,-62.0,-18.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207282040,2012-07-28T20:40:00Z,2012-07-28T20:56:00Z,2012-07-28T21:04:00Z,M8.8,GOES-15,1532,1532,3150,-54.0,-25.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207290611,2012-07-29T06:11:00Z,2012-07-29T06:22:00Z,2012-07-29T06:29:00Z,M3.3,GOES-15,1532,1532,3240,-49.0,-22.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207301350,2012-07-30T13:50:00Z,2012-07-30T14:03:00Z,2012-07-30T14:05:00Z,M1.2,GOES-15,1532,1532,3660,-20.0,-21.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201207301537,2012-07-30T15:37:00Z,2012-07-30T15:48:00Z,2012-07-30T15:53:00Z,M1.6,GOES-15,1536,1536,3690,-28.0,-22.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208060038,2012-08-06T00:38:00Z,2012-08-06T00:44:00Z,2012-08-06T00:48:00Z,M1.3,GOES-15,1542,1542,5580,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208060428,2012-08-06T04:28:00Z,2012-08-06T04:38:00Z,2012-08-06T04:41:00Z,M2.3,GOES-15,1542,1542,5680,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208091132,2012-08-09T11:32:00Z,2012-08-09T11:47:00Z,2012-08-09T12:01:00Z,M1.2,GOES-15,1542,1542,6780,-49.0,-15.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208111149,2012-08-11T11:49:00Z,2012-08-11T12:19:00Z,2012-08-11T12:58:00Z,M1.4,GOES-15,1540,1540,7290,38.0,-28.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208171311,2012-08-17T13:11:00Z,2012-08-17T13:19:00Z,2012-08-17T13:23:00Z,M3.4,GOES-15,1548,1548,8640,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208171708,2012-08-17T17:08:00Z,2012-08-17T17:20:00Z,2012-08-17T17:27:00Z,M1.4,GOES-15,1548,1548,8690,,,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208180039,2012-08-18T00:39:00Z,2012-08-18T01:01:00Z,2012-08-18T01:07:00Z,M7.9,GOES-15,1548,1548,8790,-86.0,19.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208180310,2012-08-18T03:10:00Z,2012-08-18T03:23:00Z,2012-08-18T03:30:00Z,M2.7,GOES-15,1548,1548,8810,-86.0,19.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
NCEI_GOES_FLRPT_2012_V1_0_1,201208181411,2012-08-18T14:11:00Z,2012-08-18T14:27:00Z,2012-08-18T14:30:00Z,M1.0,GOES-15,1548,1548,9000,-81.0,20.0,sci_xrsf-l2-flrpt_geo_y2012_v1-0-1.csv
